JID,SID,Max,Med,Min,Pay_Period,Currency
3693072541,1824,74.6,,74.6,HOURLY,USD
3693072543,1825,25.0,,22.0,HOURLY,USD
3693072547,1826,185000.0,,150000.0,YEARLY,USD
3693072567,1827,55.0,,45.0,HOURLY,USD
3693072579,1828,45.0,,25.0,HOURLY,USD
3693072607,1829,,70000.0,,YEARLY,USD
3693072626,1830,38.0,,32.0,HOURLY,USD
3693073007,1831,110000.0,,80000.0,YEARLY,USD
3693073013,1832,140000.0,,120000.0,YEARLY,USD
3693073017,1833,64.0,,59.0,HOURLY,USD
3693073021,1834,80000.0,,70000.0,YEARLY,USD
3693073045,1835,54.1,,32.78,HOURLY,USD
3693073081,1836,130000.0,,95000.0,YEARLY,USD
3693073087,1837,204600.0,,84500.0,YEARLY,USD
3693073088,1838,150.0,,100.0,YEARLY,USD
3693073110,1839,25.0,,25.0,HOURLY,USD
3693073112,1840,150000.0,,100000.0,YEARLY,USD
3693073122,1841,103265.24,,89840.71,YEARLY,USD
3693073126,1842,69600.0,,31200.0,YEARLY,USD
3693073132,1843,79300.0,,32900.0,YEARLY,USD
3693073137,1844,93000.0,,80000.0,YEARLY,USD
3693073138,1845,44.0,,35.0,HOURLY,USD
3693073151,1846,40.0,,25.0,HOURLY,USD
3693073193,1847,90000.0,,65000.0,YEARLY,USD
3693073234,1848,80000.0,,70000.0,YEARLY,USD
3693073301,1849,25.0,,20.0,HOURLY,USD
3693073302,1850,,50.0,,HOURLY,USD
3693073307,1851,191000.0,,141000.0,YEARLY,USD
3693073310,1852,225000.0,,150000.0,YEARLY,USD
3693073315,1853,,46.42,,HOURLY,USD
3693073331,1854,80000.0,,65000.0,YEARLY,USD
3693073341,1855,100000.0,,80000.0,YEARLY,USD
3693073367,1856,23.0,,23.0,HOURLY,USD
3693073386,1857,42.0,,42.0,HOURLY,USD
3693073393,1858,50000.0,,50000.0,YEARLY,USD
3693073414,1859,43.0,,36.0,HOURLY,USD
3693073419,1860,75.0,,40.0,HOURLY,USD
3693073422,1861,300000.0,,200000.0,YEARLY,USD
3693073425,1862,65000.0,,60000.0,YEARLY,USD
3693073439,1863,110000.0,,95000.0,YEARLY,USD
3693073450,1864,195000.0,,165000.0,YEARLY,USD
3693073452,1865,115000.0,,90000.0,YEARLY,USD
3693073453,1866,75000.0,,65000.0,YEARLY,USD
3693073454,1867,130000.0,,105000.0,YEARLY,USD
3693073456,1868,100000.0,,100000.0,YEARLY,USD
3693073458,1869,125000.0,,125000.0,YEARLY,USD
3693073469,1870,,50.0,,HOURLY,USD
3693073487,1871,34.0,,29.0,HOURLY,USD
3693073585,1872,20.0,,18.0,HOURLY,USD
3693073589,1873,55.0,,50.0,HOURLY,USD
3693073590,1874,100000.0,,60000.0,YEARLY,USD
3693073612,1875,155000.0,,125000.0,YEARLY,USD
3693073619,1876,20.0,,17.0,HOURLY,USD
3693073626,1877,80000.0,,70000.0,YEARLY,USD
3693073627,1878,110000.0,,80000.0,YEARLY,USD
3693073636,1879,20000.0,,2500.0,MONTHLY,USD
3693074003,1880,75000.0,,70000.0,YEARLY,USD
3693074006,1881,31.0,,26.0,HOURLY,USD
3693074008,1882,307900.0,,158300.0,YEARLY,USD
3693074015,1883,185000.0,,92500.0,YEARLY,USD
3693074021,1884,212800.0,,113900.0,YEARLY,USD
3693074031,1885,181400.0,,92300.0,YEARLY,USD
3693074035,1886,100000.0,,61400.0,YEARLY,USD
3693074045,1887,,51.0,,HOURLY,USD
3693074046,1888,56.59,,38.53,HOURLY,USD
3693074049,1889,23.0,,20.0,HOURLY,USD
3693074050,1890,145000.0,,120000.0,YEARLY,USD
3693074052,1891,125000.0,,125000.0,YEARLY,USD
3693074115,1892,32.0,,30.0,HOURLY,USD
3693074117,1893,,22.0,,HOURLY,USD
3693074159,1894,185000.0,,165000.0,YEARLY,USD
3693074184,1895,155000.0,,150000.0,YEARLY,USD
3693074204,1896,170000.0,,160000.0,YEARLY,USD
3693074224,1897,,29.62,,HOURLY,USD
3693074228,1898,130000.0,,125000.0,YEARLY,USD
3693074256,1899,30.0,,28.0,HOURLY,USD
3693074270,1900,50000.0,,50000.0,YEARLY,USD
3693074278,1901,200000.0,,170000.0,YEARLY,USD
3693074291,1902,20.95,,16.5,HOURLY,USD
3693074317,1903,110000.0,,85000.0,YEARLY,USD
3693074324,1904,65000.0,,60000.0,YEARLY,USD
3693074332,1905,150000.0,,90000.0,YEARLY,USD
3693074335,1906,128200.0,,85440.0,YEARLY,USD
3693074341,1907,21.0,,18.0,HOURLY,USD
3693074354,1908,,40.0,,HOURLY,USD
3693074365,1909,113000.0,,85000.0,YEARLY,USD
3693074432,1910,75.0,,65.0,HOURLY,USD
3693074442,1911,185000.0,,150000.0,YEARLY,USD
3693074454,1912,6592.0,,5425.0,MONTHLY,USD
3693074468,1913,250000.0,,195000.0,YEARLY,USD
3693074485,1914,70000.0,,60000.0,YEARLY,USD
3693074488,1915,65000.0,,55000.0,YEARLY,USD
3693074508,1916,275000.0,,145000.0,YEARLY,USD
3693075016,1917,65000.0,,65000.0,YEARLY,USD
3693075025,1918,250000.0,,225000.0,YEARLY,USD
3693075084,1919,125000.0,,115000.0,YEARLY,USD
3693075112,1920,68.0,,55.0,HOURLY,USD
3693075140,1921,53.0,,36.0,HOURLY,USD
3693075166,1922,70000.0,,60000.0,YEARLY,USD
3693075179,1923,25.0,,22.0,HOURLY,USD
3693075185,1924,48500.0,,42000.0,YEARLY,USD
3693075190,1925,134243.2,,104249.6,YEARLY,USD
3693075206,1926,60.0,,55.0,HOURLY,USD
3693075211,1927,90000.0,,70000.0,YEARLY,USD
3693075227,1928,85000.0,,65000.0,YEARLY,USD
3693075229,1929,100000.0,,80000.0,YEARLY,USD
3693075230,1930,45.0,,40.0,HOURLY,USD
3693075236,1931,160000.0,,135000.0,YEARLY,USD
3693075246,1932,90.0,,64.0,YEARLY,USD
3693075252,1933,250000.0,,200000.0,YEARLY,USD
3693075261,1934,150000.0,,130000.0,YEARLY,USD
3693075273,1935,27.0,,22.0,HOURLY,USD
3693075281,1936,185000.0,,155000.0,YEARLY,USD
3693075284,1937,175000.0,,150000.0,YEARLY,USD
3693075323,1938,115000.0,,90000.0,YEARLY,USD
3693075396,1939,170000.0,,120000.0,YEARLY,USD
3693075402,1940,25.0,,20.0,HOURLY,USD
3693075404,1941,155000.0,,120000.0,YEARLY,USD
3693075405,1942,17.5,,17.5,HOURLY,USD
3693075408,1943,72000.0,,70000.0,YEARLY,USD
3693075444,1944,90000.0,,76000.0,YEARLY,USD
3693075449,1945,130000.0,,83000.0,YEARLY,USD
3693075453,1946,40.0,,35.0,HOURLY,USD
3693075460,1947,130000.0,,110000.0,YEARLY,USD
3693075474,1948,110000.0,,100000.0,YEARLY,USD
3693573636,1949,24.0,,20.0,HOURLY,USD
3693576985,1950,70.0,,60.0,HOURLY,USD
3693580156,1951,14.0,,14.0,HOURLY,USD
3693580716,1952,100000.0,,75000.0,YEARLY,USD
3693580745,1953,88200.0,,67800.0,YEARLY,USD
3693580746,1954,,30.55,,HOURLY,USD
3693580759,1955,78000.0,,49000.0,YEARLY,USD
3693580775,1956,86000.0,,73000.0,YEARLY,USD
3693580780,1957,116000.0,,66300.0,YEARLY,USD
3693580811,1958,26.35,,21.65,HOURLY,USD
3693580844,1959,91000.0,,50000.0,YEARLY,USD
3693580850,1960,60.0,,55.0,HOURLY,USD
3693580851,1961,77875.0,,67163.0,YEARLY,USD
3693580852,1962,60.0,,45.0,HOURLY,USD
3693580860,1963,58.5,,37.0,HOURLY,USD
3693580909,1964,18.0,,17.0,HOURLY,USD
3693580911,1965,19.0,,17.0,HOURLY,USD
3693580912,1966,18.75,,18.25,HOURLY,USD
3693580918,1967,18.5,,17.0,HOURLY,USD
3693580919,1968,,19.25,,HOURLY,USD
3693580926,1969,,25.55,,HOURLY,USD
3693580972,1970,,33.0,,HOURLY,USD
3693580975,1971,,33.0,,HOURLY,USD
3693580984,1972,23.33,,23.33,HOURLY,USD
3693580985,1973,24.5,,18.3,HOURLY,USD
3693580998,1974,89481.6,,50876.0,YEARLY,USD
3693580910,1975,20.25,,19.25,HOURLY,USD
3693581633,1976,,35.74,,HOURLY,USD
3693581635,1977,,27.84,,HOURLY,USD
3693581641,1978,201000.0,,125000.0,YEARLY,USD
3693581644,1979,3920.0,,2917.0,MONTHLY,USD
3693581659,1980,95900.0,,54800.0,YEARLY,USD
3693581729,1981,,16.0,,HOURLY,USD
3693581730,1982,85000.0,,64480.0,YEARLY,USD
3693581742,1983,26.0,,17.0,HOURLY,USD
3693581751,1984,89800.0,,51900.0,YEARLY,USD
3693581797,1985,,16.0,,HOURLY,USD
3693581804,1986,130700.0,,87100.0,YEARLY,USD
3693581808,1987,115000.0,,90000.0,YEARLY,USD
3693581852,1988,223100.0,,104900.0,YEARLY,USD
3693581854,1989,23.1,,17.4,HOURLY,USD
3693581884,1990,675000.0,,50000.0,YEARLY,USD
3693581936,1991,60.0,,55.0,YEARLY,USD
3693581940,1992,26.64,,21.3,HOURLY,USD
3693581943,1993,,14.0,,HOURLY,USD
3693581951,1994,261600.0,,174400.0,YEARLY,USD
3693581954,1995,30.0,,19.0,HOURLY,USD
3693581995,1996,70000.0,,60000.0,YEARLY,USD
3693582641,1997,,45000.0,,YEARLY,USD
3693582662,1998,49.54,,34.7,HOURLY,USD
3693582667,1999,73.0,,73.0,HOURLY,USD
3693582677,2000,201000.0,,125000.0,YEARLY,USD
3693582691,2001,24.0,,18.0,HOURLY,USD
3693582717,2002,25.0,,23.0,HOURLY,USD
3693582772,2003,24.37,,19.3,HOURLY,USD
3693582784,2004,26.0,,17.0,HOURLY,USD
3693582825,2005,15.5,,15.0,HOURLY,USD
3693582826,2006,19.25,,17.25,HOURLY,USD
3693582827,2007,20.55,,17.55,HOURLY,USD
3693582828,2008,,16.0,,HOURLY,USD
3693582835,2009,90000.0,,70000.0,YEARLY,USD
3693582837,2010,18.0,,15.0,HOURLY,USD
3693582839,2011,,20.0,,HOURLY,USD
3693582883,2012,130000.0,,120000.0,YEARLY,USD
3693582884,2013,,33.0,,HOURLY,USD
3693582922,2014,70000.0,,60000.0,YEARLY,USD
3693582948,2015,254800.0,,169800.0,YEARLY,USD
3693582956,2016,80.0,,50.0,HOURLY,USD
3693582968,2017,24.9,,19.9,HOURLY,USD
3693582986,2018,200000.0,,180000.0,YEARLY,USD
3693582987,2019,,165000.0,,YEARLY,USD
3693582998,2020,23.1,,23.1,HOURLY,USD
3693583506,2021,18.0,,14.0,HOURLY,USD
3693583513,2022,40.7,,30.77,HOURLY,USD
3693583522,2023,257000.0,,192000.0,YEARLY,USD
3693583523,2024,257000.0,,192000.0,YEARLY,USD
3693583531,2025,77826.0,,59300.0,YEARLY,USD
3693583534,2026,72.0,,65.0,HOURLY,USD
3693583632,2027,16.0,,10.0,HOURLY,USD
3693583686,2028,,18.25,,HOURLY,USD
3693583693,2029,209100.0,,139400.0,YEARLY,USD
3693583730,2030,68500.0,,39600.0,YEARLY,USD
3693583732,2031,,33.0,,HOURLY,USD
3693583733,2032,,33.0,,HOURLY,USD
3693583735,2033,168500.0,,84200.0,YEARLY,USD
3693583751,2034,19.5,,17.5,HOURLY,USD
3693583782,2035,,14.0,,HOURLY,USD
3693583786,2036,130000.0,,115000.0,YEARLY,USD
3693583801,2037,173373.0,,108638.0,YEARLY,USD
3693583824,2038,165530.0,,135720.0,YEARLY,USD
3693583831,2039,152800.0,,101900.0,YEARLY,USD
3693583835,2040,,14.0,,HOURLY,USD
3693583842,2041,,14.0,,HOURLY,USD
3693583871,2042,120.0,,100.0,HOURLY,USD
3693583872,2043,175000.0,,155000.0,YEARLY,USD
3693583893,2044,87000.0,,80000.0,YEARLY,USD
3693583914,2045,100000.0,,60000.0,YEARLY,USD
3693583919,2046,257280.0,,115740.0,YEARLY,USD
3693583923,2047,4145.0,,3308.0,MONTHLY,USD
3693583943,2048,10.0,,10.0,HOURLY,USD
3693583950,2049,29.0,,24.0,HOURLY,USD
3693583953,2050,150000.0,,100000.0,YEARLY,USD
3693583975,2051,74093.0,,61211.0,YEARLY,USD
3693583990,2052,145000.0,,125000.0,YEARLY,USD
3693584429,2053,30.0,,20.0,HOURLY,USD
3693584455,2054,257000.0,,192000.0,YEARLY,USD
3693584462,2055,113173.0,,76000.0,YEARLY,USD
3693584470,2056,201000.0,,125000.0,YEARLY,USD
3693584472,2057,201000.0,,125000.0,YEARLY,USD
3693584474,2058,6907.0,,5518.0,MONTHLY,USD
3693584481,2059,90000.0,,80000.0,YEARLY,USD
3693584492,2060,75000.0,,65000.0,YEARLY,USD
3693584493,2061,85000.0,,70000.0,YEARLY,USD
3693584511,2062,24.0,,20.0,HOURLY,USD
3693584538,2063,65000.0,,60000.0,YEARLY,USD
3693584542,2064,196000.0,,139000.0,YEARLY,USD
3693584551,2065,130700.0,,87100.0,YEARLY,USD
3693584568,2066,30.0,,25.0,HOURLY,USD
3693584608,2067,18.5,,16.0,HOURLY,USD
3693584609,2068,,16.0,,HOURLY,USD
3693584610,2069,,16.5,,HOURLY,USD
3693584621,2070,,15.25,,HOURLY,USD
3693584625,2071,15.47,,14.0,HOURLY,USD
3693584628,2072,77700.0,,55500.0,YEARLY,USD
3693584648,2073,112600.0,,75100.0,YEARLY,USD
3693584662,2074,,14.0,,HOURLY,USD
3693584673,2075,151000.0,,110000.0,YEARLY,USD
3693584674,2076,,36.0,,HOURLY,USD
3693584676,2077,303100.0,,139100.0,YEARLY,USD
3693584688,2078,,14.0,,HOURLY,USD
3693584692,2079,50.73,,33.82,HOURLY,USD
3693584695,2080,32.0,,26.0,HOURLY,USD
3693584696,2081,118300.0,,65700.0,YEARLY,USD
3693584701,2082,95000.0,,80000.0,YEARLY,USD
3693584706,2083,70.0,,60.0,HOURLY,USD
3693584708,2084,,18.5,,HOURLY,USD
3693584729,2085,170000.0,,160000.0,YEARLY,USD
3693584746,2086,85.0,,80.0,YEARLY,USD
3693584758,2087,65000.0,,55000.0,YEARLY,USD
3693584771,2088,24.0,,16.0,HOURLY,USD
3693584773,2089,24.0,,16.0,HOURLY,USD
3693584776,2090,,14.0,,HOURLY,USD
3693584777,2091,24.0,,16.0,HOURLY,USD
3693584783,2092,50.0,,45.0,HOURLY,USD
3693584825,2093,145600.0,,135200.0,YEARLY,USD
3693584836,2094,140000.0,,110000.0,YEARLY,USD
3693584839,2095,157033.0,,109250.0,YEARLY,USD
3693584846,2096,110000.0,,90000.0,YEARLY,USD
3693584851,2097,70000.0,,64480.0,YEARLY,USD
3693584867,2098,4145.0,,3308.0,MONTHLY,USD
3693584874,2099,90000.0,,65000.0,YEARLY,USD
3693584897,2100,,50.0,,HOURLY,USD
3693584902,2101,36.0,,29.0,HOURLY,USD
3693584903,2102,150000.0,,135000.0,YEARLY,USD
3693584906,2103,,45760.0,,YEARLY,USD
3693584907,2104,22.0,,22.0,HOURLY,USD
3693584918,2105,100000.0,,75000.0,YEARLY,USD
3693584928,2106,75.0,,60.0,HOURLY,USD
3693584938,2107,,21.6,,HOURLY,USD
3693584971,2108,64000.0,,60000.0,YEARLY,USD
3693584991,2109,85000.0,,75000.0,YEARLY,USD
3693585321,2110,145000.0,,120000.0,YEARLY,USD
3693585393,2111,100000.0,,55000.0,YEARLY,USD
3693585403,2112,,45000.0,,YEARLY,USD
3693585412,2113,245333.33,,184000.0,YEARLY,USD
3693585426,2114,,29.49,,HOURLY,USD
3693585428,2115,40.77,,27.84,HOURLY,USD
3693585436,2116,201000.0,,125000.0,YEARLY,USD
3693585511,2117,22.5,,15.0,HOURLY,USD
3693585536,2118,32.75,,22.75,HOURLY,USD
3693585546,2119,152800.0,,101900.0,YEARLY,USD
3693585582,2120,29.5,,18.5,HOURLY,USD
3693585585,2121,,15.25,,HOURLY,USD
3693585586,2122,,19.0,,HOURLY,USD
3693585587,2123,90000.0,,60000.0,YEARLY,USD
3693585588,2124,,15.25,,HOURLY,USD
3693585602,2125,24.0,,18.0,HOURLY,USD
3693585609,2126,26.0,,17.0,HOURLY,USD
3693585611,2127,75.0,,55.0,HOURLY,USD
3693585623,2128,110000.0,,90000.0,YEARLY,USD
3693585628,2129,118500.0,,66200.0,YEARLY,USD
3693585629,2130,73600.0,,42800.0,YEARLY,USD
3693585630,2131,,33.0,,HOURLY,USD
3693585641,2132,75.0,,60.0,HOURLY,USD
3693585649,2133,140000.0,,110000.0,YEARLY,USD
3693585655,2134,96.5,,80.0,HOURLY,USD
3693585668,2135,50.0,,40.0,HOURLY,USD
3693585678,2136,85000.0,,65000.0,YEARLY,USD
3693585680,2137,,14.0,,HOURLY,USD
3693585688,2138,75208.0,,45125.0,YEARLY,USD
3693585702,2139,136530.0,,104023.0,YEARLY,USD
3693585716,2140,28.0,,22.0,HOURLY,USD
3693585727,2141,24.0,,16.0,HOURLY,USD
3693585737,2142,18.0,,18.0,HOURLY,USD
3693585747,2143,,14.0,,HOURLY,USD
3693585793,2144,120000.0,,85000.0,YEARLY,USD
3693585811,2145,150000.0,,133416.42,YEARLY,USD
3693585813,2146,4145.0,,3308.0,MONTHLY,USD
3693585834,2147,,19.0,,HOURLY,USD
3693585846,2148,,45760.0,,YEARLY,USD
3693585847,2149,,45760.0,,YEARLY,USD
3693585848,2150,66000.0,,45000.0,YEARLY,USD
3693585849,2151,,45760.0,,YEARLY,USD
3693585851,2152,100000.0,,90000.0,YEARLY,USD
3693585853,2153,58.0,,50.0,HOURLY,USD
3693585855,2154,210000.0,,153000.0,YEARLY,USD
3693585859,2155,80000.0,,60000.0,YEARLY,USD
3693585872,2156,60000.0,,45000.0,YEARLY,USD
3693585927,2157,100000.0,,80000.0,YEARLY,USD
3693585936,2158,100000.0,,50000.0,YEARLY,USD
3693585940,2159,14.0,,12.0,HOURLY,USD
3693585941,2160,14.0,,12.0,HOURLY,USD
3693585942,2161,14.0,,12.0,HOURLY,USD
3693585946,2162,14.0,,12.0,HOURLY,USD
3693585947,2163,14.0,,12.0,HOURLY,USD
3693585954,2164,,45.0,,HOURLY,USD
3693585961,2165,120000.0,,90000.0,YEARLY,USD
3693585972,2166,85000.0,,75000.0,YEARLY,USD
3693586371,2167,22.0,,16.0,HOURLY,USD
3693586412,2168,201000.0,,125000.0,YEARLY,USD
3693586481,2169,91000.0,,66000.0,YEARLY,USD
3693586482,2170,134000.0,,93000.0,YEARLY,USD
3693586488,2171,36.0,,33.0,HOURLY,USD
3693586556,2172,16.5,,15.5,HOURLY,USD
3693586557,2173,18.0,,17.0,HOURLY,USD
3693586558,2174,,16.0,,HOURLY,USD
3693586562,2175,19.0,,18.0,HOURLY,USD
3693586565,2176,,15.0,,HOURLY,USD
3693586566,2177,90000.0,,60000.0,YEARLY,USD
3693586570,2178,143200.0,,110500.0,YEARLY,USD
3693586589,2179,82.0,,77.0,HOURLY,USD
3693586602,2180,203000.0,,93600.0,YEARLY,USD
3693586603,2181,68500.0,,39600.0,YEARLY,USD
3693586605,2182,168500.0,,84200.0,YEARLY,USD
3693586606,2183,203000.0,,93600.0,YEARLY,USD
3693586607,2184,,14.0,,HOURLY,USD
3693586618,2185,,55000.0,,YEARLY,USD
3693586619,2186,106000.0,,95000.0,YEARLY,USD
3693586623,2187,,5250.0,,MONTHLY,USD
3693586625,2188,60000.0,,50000.0,YEARLY,USD
3693586627,2189,120000.0,,110000.0,YEARLY,USD
3693586630,2190,,43.0,,HOURLY,USD
3693586634,2191,,90000.0,,YEARLY,USD
3693586635,2192,52.5,,47.0,HOURLY,USD
3693586649,2193,18.0,,18.0,HOURLY,USD
3693586686,2194,124044.0,,94510.0,YEARLY,USD
3693586687,2195,35.0,,30.0,HOURLY,USD
3693586693,2196,32.0,,21.0,HOURLY,USD
3693586705,2197,24.0,,16.0,HOURLY,USD
3693586706,2198,24.0,,16.0,HOURLY,USD
3693586709,2199,405600.0,,180600.0,YEARLY,USD
3693586712,2200,,14.0,,HOURLY,USD
3693586723,2201,,17.56,,HOURLY,USD
3693586748,2202,193420.92,,120888.08,YEARLY,USD
3693586750,2203,23.0,,22.0,HOURLY,USD
3693586755,2204,140400.0,,84200.0,YEARLY,USD
3693586778,2205,18.0,,18.0,HOURLY,USD
3693586781,2206,6907.0,,5518.0,MONTHLY,USD
3693586783,2207,75000.0,,65000.0,YEARLY,USD
3693586796,2208,74000.0,,69000.0,YEARLY,USD
3693586812,2209,130000.0,,95000.0,YEARLY,USD
3693586816,2210,23.0,,20.0,HOURLY,USD
3693586818,2211,,19.0,,HOURLY,USD
3693586824,2212,23.0,,21.0,HOURLY,USD
3693586830,2213,,45760.0,,YEARLY,USD
3693586834,2214,210000.0,,153000.0,YEARLY,USD
3693586867,2215,150000.0,,130000.0,YEARLY,USD
3693586869,2216,154560.0,,88780.0,YEARLY,USD
3693586883,2217,40000.0,,40000.0,YEARLY,USD
3693586918,2218,14.0,,12.0,HOURLY,USD
3693586919,2219,14.0,,12.0,HOURLY,USD
3693586920,2220,14.0,,12.0,HOURLY,USD
3693586923,2221,54.0,,54.0,HOURLY,USD
3693586926,2222,14.0,,12.0,HOURLY,USD
3693586927,2223,14.0,,12.0,HOURLY,USD
3693586931,2224,675000.0,,50000.0,YEARLY,USD
3693586943,2225,21.0,,20.0,HOURLY,USD
3693586963,2226,155000.0,,110000.0,YEARLY,USD
3693586976,2227,56000.0,,43000.0,YEARLY,USD
3693586977,2228,250000.0,,135000.0,YEARLY,USD
3693586979,2229,181000.0,,89000.0,YEARLY,USD
3693586980,2230,135000.0,,100000.0,YEARLY,USD
3693586984,2231,56000.0,,43000.0,YEARLY,USD
3693586985,2232,56000.0,,43000.0,YEARLY,USD
3693586986,2233,56000.0,,43000.0,YEARLY,USD
3693586987,2234,56000.0,,43000.0,YEARLY,USD
3693586988,2235,56000.0,,43000.0,YEARLY,USD
3693586989,2236,56000.0,,43000.0,YEARLY,USD
3693586998,2237,56000.0,,43000.0,YEARLY,USD
3693587073,2238,,18.0,,HOURLY,USD
3693587102,2239,,32.51,,HOURLY,USD
3693587123,2240,75000.0,,60000.0,YEARLY,USD
3693587152,2241,110000.0,,90000.0,YEARLY,USD
3693587183,2242,209100.0,,139400.0,YEARLY,USD
3693587190,2243,118300.0,,65700.0,YEARLY,USD
3693587200,2244,18.75,,17.5,HOURLY,USD
3693587233,2245,23.5,,17.0,HOURLY,USD
3693587242,2246,,15.25,,HOURLY,USD
3693587243,2247,16.75,,15.75,HOURLY,USD
3693587247,2248,,15.25,,HOURLY,USD
3693587253,2249,16.75,,15.75,HOURLY,USD
3693587292,2250,,33.0,,HOURLY,USD
3693587298,2251,158700.0,,79700.0,YEARLY,USD
3693587300,2252,203000.0,,93600.0,YEARLY,USD
3693587304,2253,21.8,,17.3,HOURLY,USD
3693587308,2254,23.0,,20.0,HOURLY,USD
3693587315,2255,130700.0,,87100.0,YEARLY,USD
3693587316,2256,33.59,,24.88,HOURLY,USD
3693587340,2257,54.62,,32.77,HOURLY,USD
3693587342,2258,180000.0,,150000.0,YEARLY,USD
3693587368,2259,,14.0,,HOURLY,USD
3693587374,2260,29.23,,23.37,HOURLY,USD
3693587377,2261,125900.0,,93300.0,YEARLY,USD
3693587381,2262,184008.0,,140197.0,YEARLY,USD
3693587387,2263,87000.0,,70000.0,YEARLY,USD
3693587410,2264,199300.0,,132900.0,YEARLY,USD
3693587433,2265,24.0,,16.0,HOURLY,USD
3693587434,2266,,14.0,,HOURLY,USD
3693587440,2267,25.36,,21.01,HOURLY,USD
3693587464,2268,23.0,,22.0,HOURLY,USD
3693587475,2269,160000.0,,100000.0,YEARLY,USD
3693587478,2270,675000.0,,50000.0,YEARLY,USD
3693587509,2271,19.5,,17.5,HOURLY,USD
3693587510,2272,20.0,,18.0,HOURLY,USD
3693587512,2273,95000.0,,73000.0,YEARLY,USD
3693587518,2274,120000.0,,105000.0,YEARLY,USD
3693587537,2275,55.0,,50.0,HOURLY,USD
3693587542,2276,,160000.0,,YEARLY,USD
3693587556,2277,120000.0,,80000.0,YEARLY,USD
3693587557,2278,50000.0,,43000.0,YEARLY,USD
3693587566,2279,180372.0,,120240.0,YEARLY,USD
3693587598,2280,32.0,,30.0,YEARLY,USD
3693587614,2281,14.0,,12.0,HOURLY,USD
3693587615,2282,14.0,,12.0,HOURLY,USD
3693587616,2283,14.0,,12.0,HOURLY,USD
3693587617,2284,14.0,,12.0,HOURLY,USD
3693587618,2285,14.0,,12.0,HOURLY,USD
3693587622,2286,14.0,,12.0,HOURLY,USD
3693587623,2287,14.0,,12.0,HOURLY,USD
3693587635,2288,101000.0,,67000.0,YEARLY,USD
3693587650,2289,675000.0,,50000.0,YEARLY,USD
3693587652,2290,120000.0,,80000.0,YEARLY,USD
3693587657,2291,200000.0,,150000.0,YEARLY,USD
3693587670,2292,56000.0,,43000.0,YEARLY,USD
3693587671,2293,56000.0,,43000.0,YEARLY,USD
3693587678,2294,56000.0,,43000.0,YEARLY,USD
3693587679,2295,224000.0,,121000.0,YEARLY,USD
3693587687,2296,229000.0,,124000.0,YEARLY,USD
3693587689,2297,56000.0,,43000.0,YEARLY,USD
3693587690,2298,56000.0,,43000.0,YEARLY,USD
3693587692,2299,56000.0,,43000.0,YEARLY,USD
3693587694,2300,56000.0,,43000.0,YEARLY,USD
3693587695,2301,56000.0,,43000.0,YEARLY,USD
3693587702,2302,100000.0,,60000.0,YEARLY,USD
3693587703,2303,33.45,,23.6,HOURLY,USD
3693587708,2304,88500.0,,74500.0,YEARLY,USD
3693587711,2305,130000.0,,120000.0,YEARLY,USD
3693587716,2306,56000.0,,43000.0,YEARLY,USD
3693588010,2307,118000.0,,82000.0,YEARLY,USD
3693588032,2308,60000.0,,40000.0,YEARLY,USD
3693588037,2309,100000.0,,85000.0,YEARLY,USD
3693588038,2310,,14.0,,HOURLY,USD
3693588041,2311,110000.0,,90000.0,YEARLY,USD
3693588061,2312,30.0,,30.0,HOURLY,USD
3693588071,2313,166420.0,,136760.0,YEARLY,USD
3693588079,2314,675000.0,,50000.0,YEARLY,USD
3693588081,2315,175000.0,,150000.0,YEARLY,USD
3693588086,2316,,14.0,,HOURLY,USD
3693588091,2317,37.5,,37.5,HOURLY,USD
3693588107,2318,196000.0,,140000.0,YEARLY,USD
3693588122,2319,,14.0,,HOURLY,USD
3693588125,2320,675000.0,,50000.0,YEARLY,USD
3693588153,2321,135000.0,,120000.0,YEARLY,USD
3693588181,2322,23.0,,20.0,HOURLY,USD
3693588191,2323,60.0,,40.0,HOURLY,USD
3693588194,2324,95000.0,,85000.0,YEARLY,USD
3693588203,2325,22.0,,20.0,HOURLY,USD
3693588205,2326,675000.0,,50000.0,YEARLY,USD
3693588213,2327,300000.0,,229000.0,YEARLY,USD
3693588214,2328,,45760.0,,YEARLY,USD
3693588242,2329,55000.0,,45000.0,YEARLY,USD
3693588249,2330,190000.0,,120000.0,YEARLY,USD
3693588265,2331,75000.0,,70000.0,YEARLY,USD
3693588273,2332,110000.0,,93000.0,YEARLY,USD
3693588291,2333,,50.0,,HOURLY,USD
3693588293,2334,50000.0,,45000.0,YEARLY,USD
3693588311,2335,90000.0,,85000.0,YEARLY,USD
3693588316,2336,14.0,,12.0,HOURLY,USD
3693588317,2337,14.0,,12.0,HOURLY,USD
3693588318,2338,14.0,,12.0,HOURLY,USD
3693588321,2339,60000.0,,40000.0,YEARLY,USD
3693588341,2340,187027.0,,156683.0,YEARLY,USD
3693588366,2341,55.0,,45.0,HOURLY,USD
3693588382,2342,229000.0,,124000.0,YEARLY,USD
3693588389,2343,56000.0,,43000.0,YEARLY,USD
3693588397,2344,27.0,,25.0,HOURLY,USD
3693588398,2345,70700.0,,38100.0,YEARLY,USD
3693588409,2346,56000.0,,43000.0,YEARLY,USD
3693588412,2347,56000.0,,43000.0,YEARLY,USD
